source,entity_type,bank_id,record_id,name,blood_group,component,category,contact,email,address,city,state,pincode,age,quantity,units_available,event_time,updated_at,notes
WHO,inventory_transaction,20,who-20-2616-5d2129c38182d29c6edf6f0904547e56,,A+,Packed RBC,,,,,,,,,1,1,2025-06-14 03:02:44,2025-06-14 03:02:44,OUTFLOW
WHO,inventory_transaction,16,who-16-2617-ad9e5f3cdaa90bae40177f8944e69ab6,,B+,Platelets,,,,,,,,,4,6,2024-06-24 01:05:10,2024-06-24 01:05:10,OUTFLOW
WHO,inventory_transaction,31,who-31-2618-283b887b4526038a4ab080eedf995021,,A+,Whole Blood,,,,,,,,,8,30,2024-09-25 07:43:05,2024-09-25 07:43:05,INFLOW
WHO,inventory_transaction,49,who-49-2619-fe6c50d257d4cd8d6192b6262ec625fb,,B+,Fresh Frozen Plasma,,,,,,,,,4,9,2024-03-27 07:17:52,2024-03-27 07:17:52,OUTFLOW
WHO,inventory_transaction,4,who-4-2620-783124632a34ab2cc6e933f2a9a70b16,,A+,Cryoprecipitate,,,,,,,,,1,2,2025-05-13 15:45:40,2025-05-13 15:45:40,INFLOW
WHO,inventory_transaction,15,who-15-2621-a9d5f40769a0ee8a865584fa45b4f2e8,,O+,Packed RBC,,,,,,,,,12,39,2024-08-07 04:21:52,2024-08-07 04:21:52,INFLOW
WHO,inventory_transaction,49,who-49-2622-4683a712022b87ef5632da1f62cee573,,O+,Plasma,,,,,,,,,20,26,2025-10-31 23:52:21,2025-10-31 23:52:21,OUTFLOW
WHO,inventory_transaction,12,who-12-2623-bffcae8633c78b538c871d22fce37e53,,A+,Plasma,,,,,,,,,2,7,2024-12-28 00:13:56,2024-12-28 00:13:56,INFLOW
WHO,inventory_transaction,1,who-1-2624-d61eab5eadb427eddda42e05d3d956d4,,O+,Whole Blood,,,,,,,,,1,2,2025-05-18 13:28:09,2025-05-18 13:28:09,OUTFLOW
WHO,inventory_transaction,2,who-2-2625-2a3a8b1d7b041b2cad21dfaacdafc339,,AB+,Packed RBC,,,,,,,,,1,3,2024-06-26 07:46:17,2024-06-26 07:46:17,INFLOW
WHO,inventory_transaction,1,who-1-2626-f31a0a04d4afd02a3cfecc62fbeab4b7,,A-,Fresh Frozen Plasma,,,,,,,,,1,1,2024-05-16 09:29:51,2024-05-16 09:29:51,OUTFLOW
WHO,inventory_transaction,43,who-43-2627-516cc87c22b3f23b5b3f07feaab02ee7,,O+,Fresh Frozen Plasma,,,,,,,,,3,14,2024-08-28 12:23:40,2024-08-28 12:23:40,OUTFLOW
WHO,inventory_transaction,26,who-26-2628-54d4cdf162fa91246d5c5d3c587663ea,,B+,Platelets,,,,,,,,,2,6,2024-09-13 10:00:57,2024-09-13 10:00:57,OUTFLOW
WHO,inventory_transaction,30,who-30-2629-bb71e5e46a94bb8e01899b1a4022fe07,,O+,Cryoprecipitate,,,,,,,,,4,7,2025-03-10 19:35:36,2025-03-10 19:35:36,OUTFLOW
WHO,inventory_transaction,2,who-2-2630-c67df942f56ca908cc04dc122e974caf,,B+,Packed RBC,,,,,,,,,2,5,2024-09-27 01:06:01,2024-09-27 01:06:01,INFLOW
WHO,inventory_transaction,11,who-11-2631-35e89e9826006f2f0a112774c0d5cbd4,,O+,Whole Blood,,,,,,,,,9,62,2025-01-15 07:26:21,2025-01-15 07:26:21,INFLOW
WHO,inventory_transaction,14,who-14-2632-29508707d518626a88ac2244de9b857e,,O+,Platelets,,,,,,,,,7,21,2025-09-18 12:22:15,2025-09-18 12:22:15,INFLOW
WHO,inventory_transaction,10,who-10-2633-c2a9313d15b8e19c09e27fcf6915177d,,O+,Packed RBC,,,,,,,,,4,12,2024-04-15 21:51:31,2024-04-15 21:51:31,OUTFLOW
WHO,inventory_transaction,37,who-37-2634-13fee9d2d436208d51ec35a4bedce2bc,,B+,Whole Blood,,,,,,,,,4,15,2025-11-27 02:06:46,2025-11-27 02:06:46,OUTFLOW
WHO,inventory_transaction,14,who-14-2635-4aae930494d3c23aac8ea2454aff598e,,A+,Packed RBC,,,,,,,,,3,10,2026-04-22 08:50:42,2026-04-22 08:50:42,OUTFLOW
WHO,inventory_transaction,14,who-14-2636-7f7336ad021c901cc298e01f00bcc62c,,B+,Cryoprecipitate,,,,,,,,,1,4,2024-08-08 20:32:35,2024-08-08 20:32:35,OUTFLOW
WHO,inventory_transaction,49,who-49-2637-3a0c33047f56f9e91b87830a4d1ecba0,,O+,Plasma,,,,,,,,,10,39,2024-04-04 11:28:53,2024-04-04 11:28:53,INFLOW
WHO,inventory_transaction,2,who-2-2638-8e61dfe5c6df9b5f7adbe0dc5785f7ad,,AB-,Platelets,,,,,,,,,1,0,2024-11-28 20:36:47,2024-11-28 20:36:47,OUTFLOW
WHO,inventory_transaction,15,who-15-2639-6e0d4775021d66cdb5da8e17b66969b4,,A+,Cryoprecipitate,,,,,,,,,2,2,2024-08-05 23:37:50,2024-08-05 23:37:50,INFLOW
WHO,inventory_transaction,33,who-33-2640-84e25d5f492765655e81176b487ebd07,,O+,Fresh Frozen Plasma,,,,,,,,,3,44,2025-12-09 06:25:07,2025-12-09 06:25:07,INFLOW
WHO,inventory_transaction,14,who-14-2641-11b1c4d9442a85d25e9a897237f72ce8,,B+,Cryoprecipitate,,,,,,,,,2,2,2024-08-01 17:59:56,2024-08-01 17:59:56,INFLOW
WHO,inventory_transaction,40,who-40-2642-8b95a2cf9136434f2eca72180b0262c8,,A+,Whole Blood,,,,,,,,,7,14,2026-03-09 11:57:08,2026-03-09 11:57:08,OUTFLOW
WHO,inventory_transaction,20,who-20-2643-4f49d29b6bf4d161aecab9078874d33a,,B+,Cryoprecipitate,,,,,,,,,3,5,2025-03-21 15:19:48,2025-03-21 15:19:48,OUTFLOW
WHO,inventory_transaction,18,who-18-2644-59077cd3b4f4d8ed84f5ba477900eb21,,O+,Whole Blood,,,,,,,,,17,60,2025-04-12 01:23:57,2025-04-12 01:23:57,INFLOW
WHO,inventory_transaction,23,who-23-2645-eeddfbe50fa146a83e375dffffbedfeb,,O+,Plasma,,,,,,,,,5,42,2025-01-01 15:28:24,2025-01-01 15:28:24,OUTFLOW
WHO,inventory_transaction,15,who-15-2646-d8d2130dfc859ea84e2c00f70470070a,,AB+,Fresh Frozen Plasma,,,,,,,,,1,0,2024-07-11 01:21:52,2024-07-11 01:21:52,OUTFLOW
WHO,inventory_transaction,4,who-4-2647-993bca69d85f9aa555cad3d7a37ba4e3,,A+,Whole Blood,,,,,,,,,3,14,2026-04-13 05:20:13,2026-04-13 05:20:13,INFLOW
WHO,inventory_transaction,7,who-7-2648-d5ac45f4351aa3c44f8a2fa2edb6e781,,O+,Plasma,,,,,,,,,16,32,2025-11-29 07:06:30,2025-11-29 07:06:30,OUTFLOW
WHO,inventory_transaction,49,who-49-2649-0cb0b642363dab5b8c17d51870068b57,,B+,Packed RBC,,,,,,,,,3,10,2025-10-03 14:47:56,2025-10-03 14:47:56,INFLOW
WHO,inventory_transaction,33,who-33-2650-8bf9873edc453b0544e81b46e092dd97,,O+,Platelets,,,,,,,,,3,8,2024-04-04 18:00:08,2024-04-04 18:00:08,OUTFLOW
WHO,inventory_transaction,19,who-19-2651-1945b07095a8125794eb1ffd27a233da,,AB+,Cryoprecipitate,,,,,,,,,2,2,2024-02-21 12:11:45,2024-02-21 12:11:45,INFLOW
WHO,inventory_transaction,43,who-43-2652-df8626270e850a9c6bb350b854ac0271,,A-,Cryoprecipitate,,,,,,,,,1,2,2024-06-25 07:02:27,2024-06-25 07:02:27,INFLOW
WHO,inventory_transaction,30,who-30-2653-552e599c7b7e7b0b3cf8bfb3c9b64678,,B+,Fresh Frozen Plasma,,,,,,,,,5,9,2024-04-08 02:31:03,2024-04-08 02:31:03,OUTFLOW
WHO,inventory_transaction,50,who-50-2654-1ec09e21adb8ce2d39a214801ebdd10b,,A+,Platelets,,,,,,,,,1,8,2025-06-08 02:31:16,2025-06-08 02:31:16,INFLOW
WHO,inventory_transaction,21,who-21-2655-4b5680055c65a47971122e9ff3b33809,,O+,Packed RBC,,,,,,,,,8,28,2025-11-13 07:57:06,2025-11-13 07:57:06,OUTFLOW
WHO,inventory_transaction,44,who-44-2656-c3496439c6444b75ca64a3f22da93385,,O+,Whole Blood,,,,,,,,,3,4,2024-09-10 11:53:33,2024-09-10 11:53:33,OUTFLOW
WHO,inventory_transaction,34,who-34-2657-6b00345c4f89feaeb97d244f5909ff72,,A+,Whole Blood,,,,,,,,,2,29,2024-04-29 14:24:16,2024-04-29 14:24:16,OUTFLOW
WHO,inventory_transaction,41,who-41-2658-05100704c2f5cfd4459bd0e9ca4d9bd4,,A+,Plasma,,,,,,,,,1,15,2025-12-13 20:57:18,2025-12-13 20:57:18,OUTFLOW
WHO,inventory_transaction,22,who-22-2659-2614826f108bfceb3ce31a694f0c2dbf,,B-,Cryoprecipitate,,,,,,,,,1,0,2024-03-19 09:47:50,2024-03-19 09:47:50,OUTFLOW
WHO,inventory_transaction,24,who-24-2660-3e72a4b7e8cbe024f25025901cd7f9eb,,A+,Fresh Frozen Plasma,,,,,,,,,5,33,2025-11-28 07:11:59,2025-11-28 07:11:59,INFLOW
WHO,inventory_transaction,24,who-24-2661-a3c259a615da8632d3747f5d41d516b7,,O+,Packed RBC,,,,,,,,,5,55,2025-10-10 05:59:15,2025-10-10 05:59:15,INFLOW
WHO,inventory_transaction,27,who-27-2662-4aec583f390adaeefa9917f0ee6952b5,,B+,Plasma,,,,,,,,,1,20,2026-04-05 00:03:33,2026-04-05 00:03:33,OUTFLOW
WHO,inventory_transaction,40,who-40-2663-89f0f39fb644187f6f734a3705591efd,,O+,Packed RBC,,,,,,,,,5,36,2024-04-18 17:55:25,2024-04-18 17:55:25,OUTFLOW
WHO,inventory_transaction,1,who-1-2664-4449758becbc0fc046b7b6f53450d8be,,O+,Platelets,,,,,,,,,3,7,2025-07-02 11:52:16,2025-07-02 11:52:16,INFLOW
WHO,inventory_transaction,6,who-6-2665-1160fb4efc87128fb4bc981aea69c3e8,,B+,Plasma,,,,,,,,,11,36,2025-09-25 19:10:30,2025-09-25 19:10:30,INFLOW
WHO,inventory_transaction,11,who-11-2666-3149614b14eea24a20e6ee183479b1b6,,B+,Platelets,,,,,,,,,1,2,2024-02-18 16:46:34,2024-02-18 16:46:34,OUTFLOW
WHO,inventory_transaction,38,who-38-2667-35f54a943cc6f3d71964826fb44c8167,,O+,Packed RBC,,,,,,,,,2,21,2025-10-19 03:55:17,2025-10-19 03:55:17,INFLOW
WHO,inventory_transaction,45,who-45-2668-e4fe2aa3fa89ffba835fe92788a9e8b1,,B-,Platelets,,,,,,,,,3,3,2025-03-08 11:39:15,2025-03-08 11:39:15,INFLOW
WHO,inventory_transaction,24,who-24-2669-0170ccd597aa122aa53c36bc421530d5,,O+,Cryoprecipitate,,,,,,,,,2,6,2024-09-01 16:18:41,2024-09-01 16:18:41,OUTFLOW
WHO,inventory_transaction,34,who-34-2670-12ba27db343294e42e1141fe2c3dde12,,AB+,Cryoprecipitate,,,,,,,,,2,2,2025-12-31 06:16:49,2025-12-31 06:16:49,INFLOW
WHO,inventory_transaction,26,who-26-2671-0f8324cd7b918a69d122783eed5d2677,,A+,Plasma,,,,,,,,,1,18,2024-02-16 14:34:27,2024-02-16 14:34:27,INFLOW
WHO,inventory_transaction,30,who-30-2672-abcda173dc33633e33d7f9fb319c1562,,B+,Plasma,,,,,,,,,3,22,2024-10-03 15:07:43,2024-10-03 15:07:43,INFLOW
WHO,inventory_transaction,31,who-31-2673-9af756605b5cd0f7b5ed621a503ba08c,,A+,Fresh Frozen Plasma,,,,,,,,,4,14,2025-08-27 03:05:39,2025-08-27 03:05:39,INFLOW
WHO,inventory_transaction,14,who-14-2674-4f99f6be4fe616fca598982e1a5d4620,,AB-,Platelets,,,,,,,,,2,3,2026-03-16 07:25:53,2026-03-16 07:25:53,INFLOW
WHO,inventory_transaction,45,who-45-2675-a41d743ee59a0e54ef0e5f0fb12290d6,,B+,Fresh Frozen Plasma,,,,,,,,,1,19,2025-09-14 21:23:43,2025-09-14 21:23:43,INFLOW
WHO,inventory_transaction,42,who-42-2676-45e258d7c3a2b4efed3feda5cf5d5da9,,A+,Packed RBC,,,,,,,,,4,10,2024-03-01 10:07:16,2024-03-01 10:07:16,INFLOW
WHO,inventory_transaction,28,who-28-2677-b6c2be5e2b9b2a6488d0cf2166c92ef9,,AB+,Cryoprecipitate,,,,,,,,,1,1,2024-04-11 07:08:59,2024-04-11 07:08:59,OUTFLOW
WHO,inventory_transaction,25,who-25-2678-15cb380ff2c4ec9da086f09e9299ec6b,,B+,Plasma,,,,,,,,,3,7,2025-10-06 00:08:17,2025-10-06 00:08:17,OUTFLOW
WHO,inventory_transaction,21,who-21-2679-0a5c970ad9d7de9815e0f0f35a628c0a,,B+,Platelets,,,,,,,,,2,2,2026-04-05 17:41:20,2026-04-05 17:41:20,INFLOW
WHO,inventory_transaction,7,who-7-2680-0f4cfdeef28f799c212cbd6701181b67,,A+,Platelets,,,,,,,,,1,4,2024-05-13 16:22:45,2024-05-13 16:22:45,INFLOW
WHO,inventory_transaction,14,who-14-2681-e33ee32086e64fb4cd15b42702c0d492,,AB+,Whole Blood,,,,,,,,,2,2,2024-03-23 12:18:45,2024-03-23 12:18:45,OUTFLOW
WHO,inventory_transaction,31,who-31-2682-f9d5a08a79c3fcfe656df9d801d6665c,,A+,Plasma,,,,,,,,,1,17,2025-06-10 05:38:09,2025-06-10 05:38:09,INFLOW
WHO,inventory_transaction,21,who-21-2683-cc7ef1a9facd2f10feae9205fd96b9c7,,AB+,Cryoprecipitate,,,,,,,,,2,3,2024-04-26 04:56:02,2024-04-26 04:56:02,INFLOW
WHO,inventory_transaction,14,who-14-2684-04c9a90bf657818893f250858e5d7121,,O+,Whole Blood,,,,,,,,,5,21,2026-03-07 21:38:10,2026-03-07 21:38:10,INFLOW
WHO,inventory_transaction,22,who-22-2685-256935d597540eafe8d14b4d4180887c,,O+,Cryoprecipitate,,,,,,,,,4,19,2024-06-01 19:37:37,2024-06-01 19:37:37,INFLOW
WHO,inventory_transaction,25,who-25-2686-6abf234b3b46c58a60dea6ce2fe7ff7f,,B-,Cryoprecipitate,,,,,,,,,1,2,2024-06-26 08:22:52,2024-06-26 08:22:52,INFLOW
WHO,inventory_transaction,34,who-34-2687-0770ba9cd99465cc48145dcf205af90a,,B+,Cryoprecipitate,,,,,,,,,6,16,2025-06-30 08:55:01,2025-06-30 08:55:01,INFLOW
WHO,inventory_transaction,33,who-33-2688-2619d7e0fa3ce1e94a1b66835cda1809,,O+,Fresh Frozen Plasma,,,,,,,,,6,44,2024-03-28 01:38:40,2024-03-28 01:38:40,INFLOW
WHO,inventory_transaction,21,who-21-2689-f2c6a8c565a9ff5f98bd5feef1a1eb55,,B+,Platelets,,,,,,,,,5,6,2025-01-05 12:49:31,2025-01-05 12:49:31,OUTFLOW
WHO,inventory_transaction,10,who-10-2690-5d89c2b486a89eb456127cbbc8797e6a,,O+,Plasma,,,,,,,,,18,33,2025-08-22 20:01:47,2025-08-22 20:01:47,OUTFLOW
WHO,inventory_transaction,27,who-27-2691-c78bcad2e3919ed502a8b5b166be140e,,AB+,Whole Blood,,,,,,,,,2,2,2024-12-20 22:17:59,2024-12-20 22:17:59,INFLOW
WHO,inventory_transaction,50,who-50-2692-919c264c0a88c54a8ff67ae1bfa50515,,B+,Cryoprecipitate,,,,,,,,,1,2,2025-08-02 13:41:06,2025-08-02 13:41:06,INFLOW
WHO,inventory_transaction,28,who-28-2693-a25e9702f7249497bae6f8468e60a201,,B+,Packed RBC,,,,,,,,,5,42,2024-02-01 15:18:09,2024-02-01 15:18:09,INFLOW
WHO,inventory_transaction,32,who-32-2694-f0013d2744963bc5a14918c6b440bca4,,B+,Platelets,,,,,,,,,2,5,2026-02-02 21:52:59,2026-02-02 21:52:59,OUTFLOW
WHO,inventory_transaction,41,who-41-2695-bd4fdcee80ad3064b338f414fc018f91,,B+,Whole Blood,,,,,,,,,3,36,2024-10-17 01:50:27,2024-10-17 01:50:27,INFLOW
WHO,inventory_transaction,17,who-17-2696-11e387286601a0e4f44b02a8e53e4610,,O+,Plasma,,,,,,,,,3,24,2024-11-29 23:41:56,2024-11-29 23:41:56,INFLOW
WHO,inventory_transaction,21,who-21-2697-4da9b3dc0102c6f0904f12922841ddfd,,AB+,Fresh Frozen Plasma,,,,,,,,,2,3,2024-10-09 03:48:41,2024-10-09 03:48:41,INFLOW
WHO,inventory_transaction,44,who-44-2698-aa2e1e88541075a41258cb4cb34859ef,,A+,Whole Blood,,,,,,,,,2,24,2025-08-27 02:45:15,2025-08-27 02:45:15,OUTFLOW
WHO,inventory_transaction,35,who-35-2699-658b495a46faa884a74a0a748994fc46,,O+,Cryoprecipitate,,,,,,,,,1,12,2026-04-15 00:05:34,2026-04-15 00:05:34,OUTFLOW
WHO,inventory_transaction,7,who-7-2700-50402c4d9b6dea884f816de5418e6cce,,O+,Fresh Frozen Plasma,,,,,,,,,4,12,2026-03-14 12:49:30,2026-03-14 12:49:30,INFLOW
WHO,inventory_transaction,27,who-27-2701-28f98df74b051b5286770da3f3bfeecc,,O+,Platelets,,,,,,,,,1,6,2025-03-11 06:20:03,2025-03-11 06:20:03,INFLOW
WHO,inventory_transaction,14,who-14-2702-923a7438e2a0423ac7aa0fae6ef409b1,,O+,Packed RBC,,,,,,,,,3,44,2024-12-22 09:34:02,2024-12-22 09:34:02,INFLOW
WHO,inventory_transaction,40,who-40-2703-4d2f7fb00078453be44d555966fa8c64,,B+,Platelets,,,,,,,,,3,5,2025-12-04 09:16:29,2025-12-04 09:16:29,OUTFLOW
WHO,inventory_transaction,14,who-14-2704-f868c2a692a082be6670fef175d66636,,B+,Fresh Frozen Plasma,,,,,,,,,1,3,2025-09-26 08:04:46,2025-09-26 08:04:46,OUTFLOW
WHO,inventory_transaction,15,who-15-2705-06ec632aa61ad47aab6fb414320e216f,,O+,Platelets,,,,,,,,,4,22,2025-07-22 09:07:00,2025-07-22 09:07:00,INFLOW
WHO,inventory_transaction,50,who-50-2706-5f5e789c0907c85305c36eb15f4424f6,,O+,Fresh Frozen Plasma,,,,,,,,,12,22,2024-07-05 00:07:57,2024-07-05 00:07:57,OUTFLOW
WHO,inventory_transaction,27,who-27-2707-a97651d76331f2d1c9b804a4ca64a439,,O+,Fresh Frozen Plasma,,,,,,,,,12,53,2024-11-13 05:27:09,2024-11-13 05:27:09,INFLOW
WHO,inventory_transaction,48,who-48-2708-fd7997c2c0677a0d16e70bb6903b54b8,,A+,Cryoprecipitate,,,,,,,,,1,5,2024-07-17 23:40:19,2024-07-17 23:40:19,OUTFLOW
WHO,inventory_transaction,42,who-42-2709-50ebdf696588e069ea18fbb0d97d2d0c,,B+,Packed RBC,,,,,,,,,1,12,2024-10-27 12:24:34,2024-10-27 12:24:34,OUTFLOW
WHO,inventory_transaction,48,who-48-2710-acf437aae18edbe7751942a35216eb1f,,A+,Packed RBC,,,,,,,,,10,15,2024-04-03 21:13:59,2024-04-03 21:13:59,OUTFLOW
WHO,inventory_transaction,48,who-48-2711-6f814132216cdecfb783c03ec7c144a8,,O+,Fresh Frozen Plasma,,,,,,,,,6,6,2024-05-28 15:30:57,2024-05-28 15:30:57,OUTFLOW
WHO,inventory_transaction,19,who-19-2712-264e6f953c0956ad4cfd376cf331e790,,B+,Whole Blood,,,,,,,,,1,4,2026-03-01 07:19:11,2026-03-01 07:19:11,OUTFLOW
WHO,inventory_transaction,12,who-12-2713-b9cf992bd876e33fc78cc73fe981633d,,A+,Platelets,,,,,,,,,4,6,2026-03-19 04:27:56,2026-03-19 04:27:56,OUTFLOW
WHO,inventory_transaction,38,who-38-2714-56600a34e800aa500816e541e30fe9c0,,O+,Plasma,,,,,,,,,8,31,2024-10-14 21:57:21,2024-10-14 21:57:21,OUTFLOW
WHO,inventory_transaction,7,who-7-2715-0342d1383eac9ed1f350b5b07586212b,,O+,Packed RBC,,,,,,,,,19,62,2026-01-20 17:14:49,2026-01-20 17:14:49,INFLOW
WHO,inventory_transaction,2,who-2-2716-9b936331d30748f780ff9c2bf85134b3,,B+,Cryoprecipitate,,,,,,,,,2,6,2025-07-13 02:15:14,2025-07-13 02:15:14,OUTFLOW
WHO,inventory_transaction,48,who-48-2717-93a54d8be04f93652075f20448bb6534,,A+,Cryoprecipitate,,,,,,,,,3,7,2025-09-04 04:45:17,2025-09-04 04:45:17,INFLOW
WHO,inventory_transaction,19,who-19-2718-78974886e9a81ba439268a69882b8fdb,,A+,Whole Blood,,,,,,,,,4,23,2024-09-23 12:59:14,2024-09-23 12:59:14,OUTFLOW
WHO,inventory_transaction,31,who-31-2719-7352e96599be934c2c5182446171b4b5,,A+,Plasma,,,,,,,,,2,9,2025-02-20 20:04:11,2025-02-20 20:04:11,INFLOW
WHO,inventory_transaction,10,who-10-2720-5a1a06fe9aef405128170ce8217fcae8,,A+,Whole Blood,,,,,,,,,4,14,2025-05-18 17:59:26,2025-05-18 17:59:26,OUTFLOW
WHO,inventory_transaction,20,who-20-2721-52bf61adbda54689970ff9af9f5c68ba,,O+,Cryoprecipitate,,,,,,,,,6,24,2025-07-21 20:29:43,2025-07-21 20:29:43,INFLOW
WHO,inventory_transaction,46,who-46-2722-0b5a6333517f306cd24f852e41e23568,,O+,Plasma,,,,,,,,,10,38,2025-01-26 06:45:53,2025-01-26 06:45:53,INFLOW
WHO,inventory_transaction,44,who-44-2723-c72f82acbb93b1d508bb0f9751f3311f,,O+,Whole Blood,,,,,,,,,12,22,2024-08-11 14:27:34,2024-08-11 14:27:34,OUTFLOW
WHO,inventory_transaction,36,who-36-2724-1c1ef4f3a99be533dfbe9c5c0f279f1a,,O-,Packed RBC,,,,,,,,,1,0,2024-06-20 11:14:18,2024-06-20 11:14:18,OUTFLOW
WHO,inventory_transaction,26,who-26-2725-5615ad469f7719bd28f9135830f6402f,,A+,Fresh Frozen Plasma,,,,,,,,,1,5,2026-02-26 00:41:43,2026-02-26 00:41:43,INFLOW
WHO,inventory_transaction,41,who-41-2726-6effe7b449cbeed9986bde97c82e7581,,O+,Packed RBC,,,,,,,,,2,24,2024-01-21 05:05:13,2024-01-21 05:05:13,INFLOW
WHO,inventory_transaction,20,who-20-2727-3f33c9932720ceefb420ac58d19792e4,,B+,Fresh Frozen Plasma,,,,,,,,,4,7,2025-09-19 19:46:03,2025-09-19 19:46:03,OUTFLOW
WHO,inventory_transaction,41,who-41-2728-ac3204cc067f42b17d409f4bdbceb26d,,O+,Plasma,,,,,,,,,14,54,2025-05-24 00:56:34,2025-05-24 00:56:34,INFLOW
WHO,inventory_transaction,42,who-42-2729-3390e003444162269abeb36cf5dc72ce,,O+,Whole Blood,,,,,,,,,5,37,2026-01-28 01:08:41,2026-01-28 01:08:41,INFLOW
WHO,inventory_transaction,31,who-31-2730-db24d506a1b17c4fa2f2fd323b8aa085,,O+,Fresh Frozen Plasma,,,,,,,,,4,25,2024-07-29 23:05:24,2024-07-29 23:05:24,INFLOW
WHO,inventory_transaction,43,who-43-2731-c41b88e31123870b151c40d2fadcc59e,,O+,Whole Blood,,,,,,,,,19,24,2026-02-24 05:05:26,2026-02-24 05:05:26,OUTFLOW
WHO,inventory_transaction,5,who-5-2732-aa10780709b8a7253b73162313a46431,,O+,Platelets,,,,,,,,,1,4,2025-11-07 22:22:12,2025-11-07 22:22:12,OUTFLOW
WHO,inventory_transaction,33,who-33-2733-c7be66cfb9b5c2fb05f3a4a927838fac,,B+,Fresh Frozen Plasma,,,,,,,,,1,30,2025-05-26 19:55:18,2025-05-26 19:55:18,OUTFLOW
WHO,inventory_transaction,25,who-25-2734-5bf7128c4040603231a3a8e6fb79b6f2,,B+,Fresh Frozen Plasma,,,,,,,,,4,15,2025-01-27 17:51:25,2025-01-27 17:51:25,INFLOW
WHO,inventory_transaction,32,who-32-2735-df0749b95cc18432a3bffad3b73bbb5a,,O+,Cryoprecipitate,,,,,,,,,1,9,2026-01-24 18:03:26,2026-01-24 18:03:26,INFLOW
WHO,inventory_transaction,42,who-42-2736-348f42d655ac4bb03ca7051b3c881a7d,,AB-,Plasma,,,,,,,,,1,0,2025-08-01 20:59:57,2025-08-01 20:59:57,OUTFLOW
WHO,inventory_transaction,20,who-20-2737-b4cfd89ca90bd3098e89825d84360508,,O+,Fresh Frozen Plasma,,,,,,,,,8,32,2025-09-16 08:02:39,2025-09-16 08:02:39,INFLOW
WHO,inventory_transaction,18,who-18-2738-b08f9703452439fe8e3dc005a85bb66f,,B+,Cryoprecipitate,,,,,,,,,2,9,2025-08-27 07:25:32,2025-08-27 07:25:32,OUTFLOW
WHO,inventory_transaction,18,who-18-2739-7b6d8fb2e62beee9a254dc7d8aa9fc53,,A-,Packed RBC,,,,,,,,,1,2,2024-07-14 03:33:00,2024-07-14 03:33:00,INFLOW
WHO,inventory_transaction,2,who-2-2740-d85ce5bc255b789ca5a9bfcedc4e9730,,AB+,Platelets,,,,,,,,,1,4,2025-03-17 13:58:56,2025-03-17 13:58:56,INFLOW
WHO,inventory_transaction,32,who-32-2741-cc4e7743f263211d3fe5873142ccfcc5,,A+,Fresh Frozen Plasma,,,,,,,,,7,37,2025-07-23 21:27:02,2025-07-23 21:27:02,INFLOW
WHO,inventory_transaction,13,who-13-2742-ed63f5010e028e8ca1af674bc5ae6581,,O+,Plasma,,,,,,,,,4,10,2025-08-01 11:37:07,2025-08-01 11:37:07,INFLOW
WHO,inventory_transaction,34,who-34-2743-a5450222126055b9e87dfceab8d1c0a1,,O+,Packed RBC,,,,,,,,,2,4,2025-05-25 18:13:58,2025-05-25 18:13:58,INFLOW
WHO,inventory_transaction,13,who-13-2744-c718a4511895941492331082be45c6df,,O+,Plasma,,,,,,,,,11,35,2026-04-13 06:14:23,2026-04-13 06:14:23,INFLOW
WHO,inventory_transaction,10,who-10-2745-dfd9c28126580829f63e03693e93a2f9,,O+,Packed RBC,,,,,,,,,6,31,2024-07-30 19:32:35,2024-07-30 19:32:35,OUTFLOW
WHO,inventory_transaction,17,who-17-2746-e508a210745f158a4ea6da833e9c4ef2,,O+,Platelets,,,,,,,,,2,5,2024-04-11 23:25:00,2024-04-11 23:25:00,INFLOW
WHO,inventory_transaction,14,who-14-2747-1b5e6a70615792141da3a596753b55aa,,O+,Platelets,,,,,,,,,3,11,2024-12-24 08:12:06,2024-12-24 08:12:06,OUTFLOW
WHO,inventory_transaction,15,who-15-2748-d150d617583bb9fb9d7b293a488a1918,,A+,Whole Blood,,,,,,,,,1,24,2025-05-22 15:24:38,2025-05-22 15:24:38,INFLOW
WHO,inventory_transaction,45,who-45-2749-a915bf5948bb07f45863f014818a392d,,B-,Plasma,,,,,,,,,2,5,2026-02-03 19:01:01,2026-02-03 19:01:01,INFLOW
WHO,inventory_transaction,50,who-50-2750-5fa631b64fb72aae4bee5f5bd023e235,,O+,Packed RBC,,,,,,,,,25,79,2025-01-28 12:54:19,2025-01-28 12:54:19,INFLOW
WHO,inventory_transaction,10,who-10-2751-a60183cd4aabb23d1d8963dbaacbaa64,,B+,Platelets,,,,,,,,,1,7,2026-02-14 13:15:24,2026-02-14 13:15:24,INFLOW
WHO,inventory_transaction,5,who-5-2752-a5b71bfabc17b6865e179de3e0a6759b,,B+,Platelets,,,,,,,,,1,8,2025-01-27 11:10:36,2025-01-27 11:10:36,OUTFLOW
WHO,inventory_transaction,20,who-20-2753-d3348addbea92f29c68b8581eeac7481,,AB+,Packed RBC,,,,,,,,,1,3,2026-03-18 14:35:46,2026-03-18 14:35:46,INFLOW
WHO,inventory_transaction,6,who-6-2754-dc9d44a491ad9c52134563b92a77343b,,B+,Fresh Frozen Plasma,,,,,,,,,14,19,2025-10-24 18:33:29,2025-10-24 18:33:29,OUTFLOW
